Date,Quarter,Split,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Volume,peer_signed_return_confirmation,peer_return_dispersion,aapl_peer_consensus_relative_return,aapl_to_qqq_relative_realized_risk,peer_volume_confirmed_aapl_return,relative_return_market_risk_interaction,aapl_to_qqq_normalized_range_ratio,lagged_qqq_relative_momentum,target_next_day_up,target_date
2025-01-02,Q1,train,247.1365264348607,247.3053149666319,240.0777664039773,242.0931396484375,55740700,510.499434346488,512.8221689652438,501.9729160194123,506.4595336914063,36389800,419.7509810335182,420.2836558558519,409.2160306987592,412.8953552246094,16896500,135.79720670711552,138.67291713644488,134.4292544268475,138.103759765625,198247200,-0.027312904302968045,0.019348567077005698,-0.025150871586738732,0.9113054127333481,-0.008305630555385628,-0.0004289695880185979,1.150658042038105,-0.01885539631730382,0,2025-01-03
2025-01-03,Q1,train,241.60665893554688,242.4207431843357,240.14724866814672,241.60665893554688,40244100,509.55653114882335,515.8100252164201,508.7426439244086,514.7479248046875,29059500,415.3613950253171,418.27134378737713,413.8423310893823,417.6005859375,16662900,139.80120658589456,144.6839138332244,139.5216253508109,144.2545623779297,229322500,-0.026313239522014677,0.02312507029309263,-0.05983598880622443,1.0410426184745603,-0.021248009335368502,-0.0008596483124412256,1.0860359835664444,-0.0003650778053606585,1,2025-01-06
2025-01-06,Q1,train,242.549801627174,245.54804748087852,241.4477983095151,243.23483276367188,45045600,520.1476411928097,524.018784806924,518.1723564940825,520.6637573242188,36109700,422.1874160873605,428.4215926337743,419.7016505493917,422.0394592285156,20573600,148.36840963752263,151.93309314343088,147.599568879649,149.2071533203125,265377400,0.005225887877348234,0.041020132594077705,-0.08364623832165125,1.1497546721069618,-0.018934229008160695,-0.0008864407407379552,1.0919766804008226,0.0019515733534991586,0,2025-01-07
2025-01-07,Q1,train,241.22940732447117,243.78089861816605,239.6111612224788,240.4649658203125,40856000,521.7059999662438,522.1030076792526,509.4869713360559,511.3728942871094,36690300,423.1738758487943,424.8014616583564,415.085225621156,416.6339111328125,18139100,152.80179213743568,152.90164910642062,139.80120400217487,139.93101501464844,351782200,0.020177805909142622,0.0391483696414473,-0.04635310140391952,1.009836843504508,-0.005098307982921436,-0.0007684136674039674,1.0387004993511342,-0.012485821949916431,1,2025-01-08
2025-01-08,Q1,train,240.17700647488417,241.95411831821167,238.32048434869316,240.95138549804688,37628900,511.2736514045927,513.1000201476976,506.7969699488272,511.4622497558594,30777800,417.709061289588,421.171402275518,415.81515330470927,418.7941284179688,15054600,142.36737985085435,143.73533196712347,137.3548616440079,139.90106201171875,227349900,0.030357304874789427,0.04527722914011254,-0.05612782185729459,0.8770370565017297,-0.0014803614322016806,-0.0007640890343733449,1.0619767393493962,-0.028747393141982935,0,2025-01-10
2025-01-10,Q1,train,238.28077607985776,238.42970445265777,231.3212870184269,235.1435546875,61710900,507.700292461824,507.799529251394,500.1961615298894,503.4419860839844,40532500,418.8631684887605,418.9420687753876,409.3836648034606,413.2603149414063,20201100,137.24503329388114,139.71135128077043,134.01985409411645,135.70733642578125,207602500,0.011755139979690354,0.05176326395933974,-0.020472026953118783,0.8539785093579884,-0.01595763814037985,-0.00040850609133619153,1.1539402048770215,-0.04296668169888607,0,2025-01-13
2025-01-13,Q1,train,231.8474698930612,232.9792558543989,228.06492247356016,232.7111968994141,49630700,497.4962392396563,502.28059733248006,496.0073239549711,501.8240051269531,31694200,409.6007014640922,412.8164377086338,406.690782868284,411.5242309570313,17604800,129.79615256902926,133.29093305056014,129.31685741876072,133.03131103515625,204808900,-0.010016015582807913,0.04832176889381512,0.009358222429695529,0.758537482479845,-0.008498548802761926,-0.0002001894233100202,1.3270427872119033,-0.02586182474872578,0,2025-01-14
2025-01-14,Q1,train,233.05869925952223,234.41882398797216,230.79512716232853,231.5992889404297,39435300,504.9804910575475,506.39001083545065,497.8833343601906,501.3475341796875,33737200,412.1357932076061,414.0395749911103,405.14208486737954,410.0248718261719,16935900,135.84710238324766,136.1766120600162,129.85605059334506,131.56349182128906,195590500,-0.05168439644212277,0.036517962477524236,0.02552201189909975,0.7452983280826962,-0.00034999892154039463,-0.0001830821576552681,1.2188305379796458,-0.0057366392574816905,1,2025-01-15
2025-01-15,Q1,train,232.94949481929564,237.2383779015073,232.74100113522096,236.15621948242188,39832000,509.2387301124164,514.0230569301199,507.6802948725127,512.881591796875,34957600,413.4379027909623,422.3353935398116,412.5895665870108,420.5203857421875,19637800,133.45068552943664,136.2465130176968,131.09420431967888,136.03683471679688,185217300,-0.05214234088136462,0.03871061052300344,-0.008667888379244204,0.8973270833195354,-0.0008084559398099824,-0.00037677054498384127,1.4599482381919142,0.02297962631027206,0,2025-01-16
2025-01-16,Q1,train,235.63995285298608,236.29518618874627,226.38709407905125,226.6154327392578,71759100,515.1448467748171,515.224272558158,509.1594384871324,509.2884826660156,28229000,422.8778842735224,423.6571336957602,418.6264203199314,418.8138122558594,15300000,138.4332346192246,138.54307117698642,133.2909213149963,133.3708038330078,209235600,-0.04262498382169901,0.03513546066585131,-0.03618193936026054,0.9212363582789764,0.004939305631524545,-0.0009747771221466308,1.8847729864049323,-0.00641847149431185,1,2025-01-17
2025-01-17,Q1,train,230.44764042021455,230.6164138035219,226.833866130533,228.32305908203125,68488300,518.9861821179226,520.1971979799845,509.3181691473964,517.8843994140625,51837900,428.1947089431654,428.57942688248704,422.3551241092644,423.2034301757813,26197500,136.48614039423094,138.29343848833506,135.2579791055137,137.50462341308594,201188800,-0.004909483240804357,0.02380380761317804,-0.047657676730030185,0.9356694953151721,0.00037207992108121443,-0.0010026973891129117,1.553123573495785,-0.03289624964314675,0,2025-01-21
2025-01-21,Q1,train,222.38612124582832,222.803093405302,217.79941234276583,221.03591918945312,98070400,520.6042324328826,522.0832120911833,516.2169118563148,520.921875,23628000,424.3575582513444,425.0480336398343,419.82002384260585,422.6806335449219,26085700,138.95245710585658,141.61847317570314,136.88553704004724,140.61996459960938,197749000,0.015170423702485869,0.022105723137063805,-0.09224770912319213,0.8778212498069482,-0.009114065478375746,-0.001605486250442521,1.599985490867876,-0.0789013788163827,1,2025-01-22
2025-01-22,Q1,train,218.2064751614249,222.5052806842356,218.2064751614249,222.2173767089844,64126500,525.6565483001042,529.8751413083515,525.3488415863966,527.5822143554688,33593000,431.6175824572203,441.1957044539868,430.0787709144918,440.1402587890625,27803800,144.44426793757484,147.56958971587568,143.45573886876412,146.85067749023438,237651400,0.06167586521435422,0.024404261761013714,-0.13533122829898903,0.8714399454665566,-0.006519073900628116,-0.0015786270901462873,1.8628705382080777,-0.05239240918856869,0,2025-01-23
2025-01-23,Q1,train,223.1208199792776,225.394314538592,220.69839703644928,222.0485992431641,60234800,525.1304247166951,528.8229657869698,524.5448186856646,528.703857421875,23096600,435.9973147591307,440.6828062638951,435.5041051270503,440.6433410644531,18389300,144.8337106624021,147.01045262591376,143.5056920734559,147.00047302246094,155915500,0.07973024326835314,0.0269461282885326,-0.1239613420783997,0.9355162471257048,-0.007101814326851761,-0.0015463602366742961,2.028335182624844,-0.04315730778366722,0,2025-01-24
2025-01-24,Q1,train,223.1605018815617,224.00438385368136,219.81478693461756,221.17491149902344,54697900,529.0810884811151,529.8453571094432,524.2470818339253,525.7161254882812,19878300,439.1143639891968,440.5841189283991,435.4054182545328,438.029296875,15549500,148.14874363197046,148.74785499769604,141.66843136501245,142.40731811523438,234657600,0.08548176455285268,0.028634230398571825,-0.08082550054445925,1.048870829904129,0.00014892914095248754,-0.0008730818197719077,1.6553620480976547,-0.03529135324844579,1,2025-01-27
2025-01-27,Q1,train,222.40601266103107,230.47742834163907,222.36629236472388,228.2039337158203,94863400,507.2238554261772,514.1621916220109,506.3801306258622,510.41015625,60771700,418.2516146753107,429.2896479328885,417.74853125025015,428.6583251953125,35647800,124.6138830305536,128.20850504229963,116.52595684106744,118.24339294433594,818830900,0.025843558807792343,0.059774479217130125,0.06307197560719247,1.10197495659564,0.017976256327684084,0.00026735280981768426,2.185041526601611,0.0060484470539254875,1,2025-01-28
2025-01-28,Q1,train,229.1867945454765,238.4594987479956,229.147074251248,236.54339599609372,75707600,511.4125906777684,519.135127001106,507.9980395084438,517.9539184570312,33194200,428.6977608632086,442.2906153004339,425.5214900534852,441.1266479492188,23491700,121.62835222502514,128.80763280108368,116.07664583818588,128.7976531982422,579666400,-0.006468226921323983,0.07904884951272668,0.09037429176124817,1.6865756373614769,0.07749269337742544,0.0014192741958567315,2.0969331892422574,0.05607419062909913,1,2025-01-29
2025-01-29,Q1,train,232.43322998057815,238.1318804363608,232.32402189200357,237.63548278808597,45486100,518.5990994614392,518.7281436223639,513.0801896776674,516.9811401367188,26649000,440.6235877197962,440.81100977301065,434.41900262341227,436.3227844238281,23581400,126.31135328562937,126.70077107762197,119.8709750783515,123.5155258178711,467120600,-0.06417780016206234,0.09477180866037072,0.15317161834986065,1.813667604311081,0.09659795047787983,0.0016632096328339694,2.099593675987715,0.10697191207942225,0,2025-01-30
2025-01-30,Q1,train,236.95044029141235,239.05516137192973,235.500967711044,235.8782196044922,55658300,519.8398489654351,522.2121410225601,514.380493502768,519.1846923828125,27431300,413.0827588425547,417.1172097708342,407.5489615626973,409.3540954589844,54586300,122.9164122570478,124.81358019968631,117.92386904906036,124.46410369873048,392925500,-0.08471627744000734,0.10873067416304485,0.17444007256310418,1.8896937946747017,0.04724193103700424,0.0014270072613571487,1.8167574318080053,0.053961697451479274,0,2025-01-31
2025-01-31,Q1,train,245.40904807772532,245.40904807772532,231.7581140684966,234.29966735839844,100959800,523.0260873773669,527.5921301044531,517.338450995146,518.4302978515625,38755200,413.2899333042713,414.976701732093,409.27519987674,409.4231567382813,34161900,123.59540412169352,127.6593341751579,119.01225290264884,119.89093780517578,388161100,-0.12272534482764039,0.10455356182356434,0.17105055812411457,1.9090853695885195,-0.013972261962209147,0.001267641970950402,2.0922021575609624,0.007129918952089698,0,2025-02-03
2025-02-03,Q1,train,228.3329787245057,230.15971829856625,224.0738787357251,226.3672332763672,73063300,509.6754636986273,517.0009308639123,507.2733642921369,514.2811889648438,40580800,406.0101743775102,409.7684293585694,403.1100993381394,405.3394165039063,25679100,114.57888277703152,118.39318602096668,112.84147962875149,116.4860382080078,371235700,-0.10413128961405235,0.07362959242168228,0.026582464350736024,1.936236176866872,-0.04287679061819451,-0.000274593534747276,1.9027324809999286,-0.06460935840960158,1,2025-02-04
2025-02-04,Q1,train,225.61271003037928,231.45035067549784,225.0170268486458,231.1227264404297,45067300,514.7974890430145,521.2295844539116,514.4004206860424,520.5942993164062,26046800,407.0853452090854,408.2986516716073,404.1753965052981,406.7696838378906,20532100,116.78557092036436,121.01924546805154,116.52595653802958,118.47305297851562,256550000,-0.0904746235870773,0.05700884240306685,0.05610681682851998,2.0833122391042553,-0.0022374628040505292,-0.0004462015565523187,1.9595163738994734,-0.021080531271020053,0,2025-02-05
2025-02-05,Q1,train,226.88348940722173,230.9936609938165,226.62536810475493,230.79510498046875,39620300,517.9638671852232,523.11551659981,516.7727228160936,522.9566650390625,21134100,406.749979083578,408.2098602907994,404.8264495269334,407.6772155761719,16316700,121.57842315704724,124.8135892575584,120.57991444298676,124.6438446044922,262230800,-0.05608755484274295,0.040037563002949694,-0.0005265674178738244,2.0141682717458127,0.005381986894245675,-0.0006328288858369068,1.8599015822634104,-0.009735073935118965,1,2025-02-06
2025-02-06,Q1,train,229.62360070928509,232.11552641696264,228.76979621063217,231.53970336914065,29925300,523.4628423892975,525.8947492260023,521.8548188906348,525.686279296875,19434500,408.3775613386283,412.5205341470821,408.3775613386283,410.1728515625,16309800,127.22995239056334,128.57794497214795,125.02324949979864,128.48806762695312,251483600,-0.03461092032389852,0.038730803211008455,-0.0355582515428039,2.083856840072213,-0.01141419864854009,-0.00046950603567982955,2.0434165116030476,0.020134866928691153,0,2025-02-07
2025-02-07,Q1,train,230.9241838961893,232.31409120281864,225.6226456863809,225.989990234375,39707200,526.2223405922623,528.1678176426686,518.3310780658987,519.0556640625,29605500,410.8238533335017,412.96436600470287,402.5576561425311,404.1852416992188,22886800,129.0273069895586,130.17558600299384,124.81359867926386,129.64637756347656,228186300,0.01118501354929331,0.058320422302890695,-0.06975396281290042,2.142618027868551,0.011625185912745663,-0.000561076075422855,1.6625699396047249,-0.030938746510514203,1,2025-02-10
2025-02-10,Q1,train,228.1666073624245,229.1803610121675,225.81108525741095,226.25833129882807,33115600,523.3239005134812,526.4407109622551,522.8574028177311,525.3389282226562,20852800,408.0914590052598,409.8176925215145,405.33937124502273,406.6217041015625,20817900,129.89598286165247,134.79866384787866,129.76618710141213,133.3708038330078,216989100,0.05025462365647635,0.07002158715575138,-0.07453832192010112,3.2864314019650527,0.00942642968837461,-0.00022138292175926934,1.8007800558241394,-0.04183390830286615,1,2025-02-11
2025-02-11,Q1,train,226.80497424991785,233.79199753404615,226.7354100570617,231.1979522705078,53718400,522.0732896066455,526.0039872775455,521.9442454321847,524.0882568359375,19325500,404.0767828884028,406.88805357704496,403.741373863551,405.8523254394531,18140600,132.38230132778313,134.27946199343057,130.8246300046561,132.6019744873047,178902400,0.06544113192959766,0.07016755946890305,-0.05817616828015343,2.9163683491066954,0.00047324301239353914,-5.418789511847829e-05,2.032535398304181,0.0014795426106063436,1,2025-02-12
2025-02-12,Q1,train,229.78663009476247,235.51142789245532,229.26980470124647,235.4219665527344,45243300,518.4402741025981,525.2793726405877,518.0928847804781,524.3959350585938,25009400,401.6797299133385,405.1716621007933,398.87830316572246,403.4848937988281,19121700,129.8261026458349,132.04279313100764,128.88750205027108,130.94442749023438,160278600,0.06002119203586385,0.06373495841987054,-8.514152548511067e-05,3.0509815362533605,-0.010170639570222741,0.00013935551504383654,2.1123579818461877,0.037180883050704994,1,2025-02-13
2025-02-13,Q1,train,235.4617298072221,240.85852795215615,234.1299251101732,240.0534820556641,53614100,526.0635838146525,532.2574623508953,525.2794434932922,531.9398803710938,28714800,401.4726062482461,405.4182829681306,400.8412835235649,404.9645385742188,23891700,131.36380821970238,136.29644386397356,130.9743904181038,135.08824157714844,197430000,0.038789840553008784,0.04890355170006087,0.017435204396950843,3.109901389637372,-0.00577382070974306,0.00022260583400433254,2.1472139542841826,0.06401067544722705,1,2025-02-14
2025-02-14,Q1,train,239.77522427175464,244.04894114679905,239.51681912694212,243.1047515869141,40896200,532.0489565555039,534.8580601398642,531.7114424599516,534.1731567382812,17862600,402.25191655873215,403.35670130819824,400.3678521686821,402.8832092285156,22758500,136.27645326854343,139.042326433892,135.29791907929888,138.64292907714844,195479600,0.028846593389035946,0.039345176130190194,0.042646572911235414,2.8699415460171966,-0.0013430716861196734,0.00046919328252086864,2.508402338447672,0.04121201715008205,0,2025-02-18
2025-02-18,Q1,train,242.65747382373945,243.6811760890431,240.3615975750387,242.97552490234372,48822500,535.7414804029439,536.0095045421328,532.078746365208,535.3841552734375,20565000,402.4590098668831,405.0237056562673,400.9793811541372,404.0767517089844,21423100,141.05932980350207,143.226091877041,137.72429913092634,139.19210815429688,219176600,0.02825197368954675,0.037128175888346736,0.055191055531608635,2.781927783185007,0.001630540711861522,0.00047075572383237913,2.4553504012076015,0.019520058825247988,1,2025-02-19
2025-02-19,Q1,train,243.16435439309652,244.5060925083624,241.6735241546838,243.37306213378903,32204200,534.5901501639886,536.8135875991883,532.4957569178074,535.5331420898438,19666900,402.34067225656025,409.8473079963777,402.1137850010984,409.1370849609375,24114200,139.3019353271886,141.14918241151278,137.01535723812603,139.02235412597656,167536000,0.03184030166343821,0.03238173840293992,0.02440501810935125,2.611934409663896,0.0007974986736816152,0.00026730308096904103,2.046770775092791,-0.005414249052053233,1,2025-02-20
2025-02-20,Q1,train,243.442620363674,245.2713683243621,242.79658488378956,244.32717895507807,32316900,534.7488640035847,535.1161249242239,528.52523935916,533.2599487304688,26550800,410.47144681938056,414.4447923675228,407.75335474991726,411.30169677734375,23508700,139.8211794831435,140.45024487315197,136.5860056380014,139.90106201171875,143903600,0.03617844883105006,0.03239693861217274,-0.0060601486057070275,2.654517712963498,0.0005225316302239601,0.0001781528198642371,1.7553368408626229,-0.015925655320340626,0,2025-02-21
2025-02-21,Q1,train,244.44645306890683,247.1697083342209,243.72091995824803,244.0489044189453,53197400,534.4015384269126,534.4214100198424,521.8251828832033,522.1924438476562,47093800,412.4976109270871,413.19936436928833,403.1572771359109,403.4735412597656,27524800,139.83115735009994,141.24905316966826,133.83012530319377,134.22952270507812,228217600,0.026988987461611758,0.03583840966341454,0.02166314559593341,1.8141410339572843,0.0006963410090693,0.00043484051651934973,1.1804795083952813,-0.002337370109310344,1,2025-02-24
2025-02-24,Q1,train,243.43269920852308,247.33868242018207,242.92582237394555,245.5894470214844,51326400,523.979014688761,525.1602231091551,515.6907447415672,516.0281982421875,39268400,403.7700579395831,404.620064859675,394.68668732557927,399.3123779296875,26443700,136.35634186179794,138.383313247837,129.88600993089565,130.08570861816406,251381100,0.0016816655955859572,0.033317616091737244,0.04551291937281998,1.2149051958560921,0.0018905595854564518,0.0007194738033288445,0.9614619026901594,0.01081651716650045,0,2025-02-25
2025-02-25,Q1,train,246.48393846255715,248.47171215983585,243.41283173998391,245.52980041503903,48013300,515.4028460127145,515.4822717823216,505.6752793876824,509.526611328125,48940000,396.4460859350655,397.25657880262406,392.09714469384,393.283203125,29387400,129.78614928447132,130.0058224050398,124.25441810041912,126.44114685058594,271428700,-0.039212670714129615,0.031494122991705197,0.06967175910997725,0.8673268842753965,0.001660149643212828,0.001049223066129035,0.9066206835965306,0.02956188839893481,0,2025-02-26
2025-02-26,Q1,train,242.83637220684057,243.48239258336395,237.66816369812489,238.89064025878903,44433600,511.72034015672153,515.8197643424149,507.591048002011,510.7574768066406,34457600,393.3919661639477,398.917102708898,389.6755831630129,395.0920104980469,19619000,129.79615892181477,133.53057192522448,128.29839578499454,131.084228515625,322553800,-0.05593900406065544,0.028262067458207717,0.027296177233452845,1.1869399005376982,-0.008262715846117314,0.00048198109334688944,0.9665280744021886,0.01528535330323011,0,2025-02-27
2025-02-27,Q1,train,237.94645181292125,240.9778097055873,235.61081167459412,235.84934997558597,41153600,514.3011233717788,515.2341793751592,496.3547141457957,496.5730895996094,52448000,396.61410618114576,401.0322425664148,387.6197164134029,387.97552490234375,21127400,134.7986697104659,134.8086493121392,119.83102696232622,119.97081756591795,443175800,-0.08316235580886513,0.035770802789643195,0.0648876319426539,1.2785737621947741,-0.021792726006329116,0.0006251089598604094,0.8614444978015487,0.0048460517864221675,1,2025-02-28
2025-02-28,Q1,train,235.5014815283524,240.61005923211764,228.7927454203557,240.3615875244141,56833400,496.4341995419912,505.02027267121787,493.2578344308949,504.414794921875,47654000,388.104042520749,393.016377739764,382.0847072800103,392.3837890625,32845700,117.84399213493025,124.90344826210318,116.2264129341289,124.73370361328124,389091100,-0.07889139671700815,0.031182193368473297,0.03400549750275483,1.2207685257521577,-0.012513945182577955,0.00031238759395510186,1.1719671761596877,0.000848765500453319,0,2025-03-03
2025-03-03,Q1,train,240.3118838035197,242.5381957053339,234.66661403302143,236.5748748779297,47184000,507.7399630206097,509.2487196326077,489.9325334541656,493.37689208984375,44587200,394.1925506012372,394.1925506012372,381.6794393165997,383.9823913574219,23007700,123.32581202011416,123.51552349340125,112.11255593535712,113.88990020751952,411381400,-0.09309016250083779,0.043738627937540867,0.04474014937071641,1.2795071269236493,-0.005474287055966738,9.433762989856091e-05,1.105182205008816,0.028007808084009378,0,2025-03-04
2025-03-04,Q1,train,236.25684921580157,238.6024227827577,233.2453581153048,234.4877166748047,53798100,490.5280988504062,500.0174498903787,484.1356867718227,491.8879699707031,67875400,378.9514422192701,388.0249203607145,376.5792952112664,384.1009826660156,29342900,110.48499132597254,119.13207287466712,109.9457957033308,115.81702423095705,398163300,-0.07400840764434573,0.038185631388773934,0.008713448521730116,1.488026525179158,-0.0022800350394313216,-0.00011989172404300407,1.0234440767808832,0.004259163690881307,0,2025-03-05
2025-03-05,Q1,train,233.98082285378285,235.1039197629907,227.82866128733943,234.2988739013672,47227600,492.5331995401363,499.90828614862966,487.6297026672125,498.3002624511719,46323700,384.822533208354,397.0094866568717,384.29868393839774,396.3670043945313,23433100,117.40464986998916,118.10360288358513,114.33922859376143,117.12506866455078,284337900,-0.07533682026317694,0.051883947354935935,0.032410254263822325,1.3063561680580824,-0.006521231575474182,6.750473409633459e-05,1.0106286835923646,0.008805731335141398,0,2025-03-06
2025-03-06,Q1,train,233.00684447444675,236.4059358119138,231.73467047090972,233.8914031982422,45170400,490.0417668831769,494.895615354215,482.60712565033873,484.5923461914063,57574300,389.70521049036057,397.4838909032578,388.12376908504734,392.2849426269531,23304600,113.36069823382532,115.17798387118098,110.0556366780344,110.40511322021484,321181900,-0.05590264242254546,0.05245503228508608,0.026011388829437265,1.3330108562550993,-0.0011897057899846496,0.00019676493558265772,1.0797900753483956,-0.001908107746295018,1,2025-03-07
2025-03-07,Q1,train,233.6727221740344,239.8944479764648,233.3248557337566,237.6085205078125,46273600,483.5599718062666,489.6347411717219,476.9789615630039,488.15576171875,54714700,387.76795648683793,390.2191619837315,381.0666253730808,388.7464599609375,22034100,111.08408724577036,113.31076488585998,107.3995878917184,112.52194213867188,341755500,-0.05601575165176296,0.05832068310457019,0.042132386932442256,1.4572710722678932,-0.0011113108730406744,0.0002529876395764141,0.9146836593761164,0.025431061417164336,0,2025-03-10
2025-03-10,Q1,train,234.10009611136832,234.71631625547707,222.84930513729452,226.08937072753903,72071200,479.87744712390025,480.39359355913183,465.19673274957023,469.2366638183594,76668000,381.3631114017718,381.9166113327009,372.8431337183802,375.7490234375,32840100,109.73609301585864,111.6831816739289,105.30271254146378,106.82044982910156,366487400,-0.05215732632939953,0.044902925071654276,-0.0025647789858571635,1.5705126906934943,0.0012281780963375232,5.566180388550419e-05,1.0953575984045223,-0.01723365436821811,0,2025-03-11
2025-03-11,Q1,train,222.4418202229124,224.45940937640347,216.1206990584521,219.48997497558597,76137400,468.85944790641054,475.2717015064333,463.55891291656457,468.114990234375,68760800,374.6024872406928,381.5212666884101,372.5367409966354,376.0356750488281,30380200,106.83043665954976,112.0726069900584,104.61374627233778,108.5978012084961,354865700,-0.054793725807853064,0.044986021314607424,-0.02229416123624539,1.8884920586055145,0.0006657230495697437,-0.00022370937213559154,1.2686427034475471,-0.053985623632197166,0,2025-03-12
2025-03-12,Q1,train,218.7942505386503,220.39440897367027,213.5962265598192,215.653564453125,62547500,475.6191281711679,477.50508157643935,468.3035955192933,473.3956909179688,46971100,378.5066728711865,380.7503233781215,374.55308456142495,378.8229370117188,24253600,113.96030532134075,116.59661034457648,112.72203506897392,115.57803344726562,323857500,-0.044297588922829714,0.041293337971567354,-0.050843876427415724,1.712764439112469,-0.010165732636827268,-0.0004891801325868028,1.3238536820931752,-0.03407422691858586,0,2025-03-13
2025-03-13,Q1,train,214.62986833256545,215.5144270476188,207.14590135231947,208.398193359375,61368300,472.7305781456632,472.76035523811606,462.98313932199375,464.8790283203125,46563300,378.71423026442886,380.8491715851453,373.0704913614682,374.3751525878906,20473000,116.86621875800482,117.59520049683546,113.63075517539951,115.41825103759766,299033100,-0.027136062591446675,0.047678262093462265,-0.1088717752499011,1.791142977662268,-0.0030643656608386393,-0.0011181295641400507,1.5331581870968096,-0.04424609309300154,1,2025-03-14
2025-03-14,Q1,train,209.9585940343847,212.6420854575803,208.2988048386841,212.18490600585935,60107600,470.2292461988736,477.00876061202655,469.62373821824536,476.1154174804688,43563000,375.3734493768336,385.7022111357248,375.10659301872727,384.0515747070313,19952800,118.44401014075396,121.7094305400334,117.98465480860956,121.49972534179688,277593500,0.004159508213419927,0.059066786017414795,-0.14085289270859075,1.5833077292972708,-0.00017027976445254712,-0.0014429009326394728,1.6106615234185402,-0.0030456207508682276,1,2025-03-17
2025-03-17,Q1,train,212.0059881512876,213.904315554563,208.6864099217596,212.6917724609375,48073400,476.0657408601252,482.2497130174167,474.2691189068619,479.202392578125,41744400,382.2131473268013,388.1533930243756,381.09625384575537,384.18994140625,22474300,122.5682312033008,122.71802281178024,117.86482345684048,119.36272430419922,255501500,0.04154158045461951,0.055589978799494164,-0.1291973695662917,1.3559794907312963,0.0026072811073302123,-0.0017876395962724719,1.58387533932689,-0.004447380019739655,0,2025-03-18
2025-03-18,Q1,train,212.85081593904235,213.83475423543345,210.19713981325924,211.38980102539065,42432400,475.867271104116,476.0657749736721,468.91899953639006,471.03326416015625,39072300,382.5788655792479,382.8753726383068,376.6781337960948,379.0700378417969,19486900,117.83485847417,118.85342762738914,114.37970167383446,115.2684555053711,299686900,0.055348513581228054,0.053347210285780225,-0.0716518603861579,1.4272881389494003,-0.0040300139837993396,-0.0009268382714287202,1.524833911821429,-0.002735483119723714,1,2025-03-19
